element_name,element,element_type,fixture,kickoff_time,was_home,team,opponent_team,minutes,total_points,running_team_points,running_team_points_home,running_team_points_away,running_opponent_team_points,running_opponent_team_points_home,running_opponent_team_points_away,total_points_difference,relative_points_difference
McCarthy,327,0,299,2019-03-09T15:00:00Z,True,15,16,0,0,27,15,12,61,28,33,-34,-18
McCarthy,327,0,311,2019-03-30T15:00:00Z,False,15,2,0,0,30,18,12,33,22,11,-3,-10
McCarthy,327,0,326,2019-04-05T19:00:00Z,True,15,11,0,0,33,18,15,79,44,35,-46,-17
McCarthy,327,0,337,2019-04-13T14:00:00Z,True,15,19,0,0,33,18,15,47,27,20,-14,-2
McCarthy,327,0,347,2019-04-20T16:30:00Z,False,15,14,0,0,36,21,15,38,22,16,-2,-7
McCarthy,327,0,307,2019-04-23T18:45:00Z,False,15,17,0,0,36,21,15,49,26,23,-13,-11
McCarthy,327,0,357,2019-04-27T14:00:00Z,True,15,1,0,0,37,21,16,41,26,15,-4,6
McCarthy,327,0,368,2019-05-04T14:00:00Z,False,15,18,0,0,38,22,16,46,28,18,-8,-12
McCarthy,327,0,377,2019-05-12T14:00:00Z,True,15,9,0,0,38,22,16,15,9,6,23,16
Forster,328,0,7,2018-08-12T12:30:00Z,True,15,3,0,0,0,0,0,0,0,0,0,0
Forster,328,0,15,2018-08-18T14:00:00Z,False,15,7,0,0,1,1,0,1,0,1,0,0
Forster,328,0,27,2018-08-25T14:00:00Z,True,15,10,0,0,1,1,0,3,3,0,-2,1
Forster,328,0,34,2018-09-01T14:00:00Z,False,15,6,0,0,1,1,0,3,0,3,-2,0
Forster,328,0,46,2018-09-17T19:00:00Z,True,15,2,0,0,4,1,3,4,4,0,0,1
Forster,328,0,57,2018-09-22T14:00:00Z,False,15,11,0,0,5,2,3,15,6,9,-10,-3
Forster,328,0,69,2018-09-29T14:00:00Z,False,15,19,0,0,5,2,3,9,5,4,-4,-2
Forster,328,0,77,2018-10-07T13:15:00Z,True,15,5,0,0,5,2,3,17,10,7,-12,-5
Forster,328,0,81,2018-10-20T14:00:00Z,False,15,1,0,0,5,2,3,16,10,6,-11,-7
Forster,328,0,97,2018-10-27T14:00:00Z,True,15,14,0,0,6,2,4,2,0,2,4,0
Forster,328,0,106,2018-11-04T15:00:00Z,False,15,12,0,0,7,3,4,26,15,11,-19,-11
Forster,328,0,119,2018-11-10T15:00:00Z,True,15,17,0,0,7,3,4,19,12,7,-12,-4
Forster,328,0,124,2018-11-24T15:00:00Z,False,15,8,0,0,8,4,4,5,4,1,3,0
Forster,328,0,139,2018-12-01T17:30:00Z,True,15,13,0,0,8,4,4,21,11,10,-13,-6
Forster,328,0,149,2018-12-05T20:00:00Z,False,15,16,0,0,9,5,4,30,9,21,-21,-5
Forster,328,0,153,2018-12-08T15:00:00Z,False,15,4,0,0,9,5,4,11,10,1,-2,-6
Forster,328,0,166,2018-12-16T13:30:00Z,True,15,0,0,0,9,5,4,34,20,14,-25,-9
Forster,328,0,175,2018-12-22T15:00:00Z,False,15,9,0,0,12,8,4,10,5,5,2,-1
Forster,328,0,187,2018-12-27T19:45:00Z,True,15,18,0,0,15,8,7,24,13,11,-9,-3
Forster,328,0,197,2018-12-30T14:15:00Z,True,15,12,0,0,15,8,7,44,27,17,-29,-9
Forster,328,0,203,2019-01-02T19:45:00Z,False,15,5,0,0,15,8,7,43,21,22,-28,-14
Forster,328,0,216,2019-01-12T15:00:00Z,False,15,10,0,0,16,8,8,31,14,17,-15,-6
Forster,328,0,227,2019-01-19T15:00:00Z,True,15,7,0,0,19,8,11,30,21,9,-11,-1
Forster,328,0,238,2019-01-30T19:45:00Z,True,15,6,0,0,22,11,11,22,9,13,0,-2
Forster,328,0,241,2019-02-02T15:00:00Z,False,15,3,0,0,23,12,11,23,13,10,0,-2
Forster,328,0,256,2019-02-09T15:00:00Z,True,15,4,0,0,24,12,12,22,17,5,2,7
Forster,328,0,260,2019-02-24T14:05:00Z,False,15,0,0,0,24,12,12,50,32,18,-26,-20
Forster,328,0,279,2019-02-27T19:45:00Z,True,15,8,0,0,24,12,12,17,15,2,7,10
Forster,328,0,285,2019-03-02T15:00:00Z,False,15,13,0,0,27,15,12,55,26,29,-28,-14
Forster,328,0,299,2019-03-09T15:00:00Z,True,15,16,0,0,27,15,12,61,28,33,-34,-18
Forster,328,0,311,2019-03-30T15:00:00Z,False,15,2,0,0,30,18,12,33,22,11,-3,-10
Forster,328,0,326,2019-04-05T19:00:00Z,True,15,11,0,0,33,18,15,79,44,35,-46,-17
Forster,328,0,337,2019-04-13T14:00:00Z,True,15,19,0,0,33,18,15,47,27,20,-14,-2
Forster,328,0,347,2019-04-20T16:30:00Z,False,15,14,0,0,36,21,15,38,22,16,-2,-7
Forster,328,0,307,2019-04-23T18:45:00Z,False,15,17,0,0,36,21,15,49,26,23,-13,-11
Forster,328,0,357,2019-04-27T14:00:00Z,True,15,1,0,0,37,21,16,41,26,15,-4,6
Forster,328,0,368,2019-05-04T14:00:00Z,False,15,18,90,2,38,22,16,46,28,18,-8,-12
Forster,328,0,377,2019-05-12T14:00:00Z,True,15,9,0,0,38,22,16,15,9,6,23,16
Bertrand,329,1,7,2018-08-12T12:30:00Z,True,15,3,90,6,0,0,0,0,0,0,0,0
Bertrand,329,1,15,2018-08-18T14:00:00Z,False,15,7,90,1,1,1,0,1,0,1,0,0
Bertrand,329,1,27,2018-08-25T14:00:00Z,True,15,10,90,7,1,1,0,3,3,0,-2,1
Bertrand,329,1,34,2018-09-01T14:00:00Z,False,15,6,90,6,1,1,0,3,0,3,-2,0
Bertrand,329,1,46,2018-09-17T19:00:00Z,True,15,2,90,1,4,1,3,4,4,0,0,1
Bertrand,329,1,57,2018-09-22T14:00:00Z,False,15,11,90,1,5,2,3,15,6,9,-10,-3
Bertrand,329,1,69,2018-09-29T14:00:00Z,False,15,19,90,0,5,2,3,9,5,4,-4,-2
Bertrand,329,1,77,2018-10-07T13:15:00Z,True,15,5,90,0,5,2,3,17,10,7,-12,-5
Bertrand,329,1,81,2018-10-20T14:00:00Z,False,15,1,90,5,5,2,3,16,10,6,-11,-7
Bertrand,329,1,97,2018-10-27T14:00:00Z,True,15,14,90,6,6,2,4,2,0,2,4,0
Bertrand,329,1,106,2018-11-04T15:00:00Z,False,15,12,90,-1,7,3,4,26,15,11,-19,-11
Bertrand,329,1,119,2018-11-10T15:00:00Z,True,15,17,90,1,7,3,4,19,12,7,-12,-4
Bertrand,329,1,124,2018-11-24T15:00:00Z,False,15,8,0,0,8,4,4,5,4,1,3,0
Bertrand,329,1,139,2018-12-01T17:30:00Z,True,15,13,0,0,8,4,4,21,11,10,-13,-6
Bertrand,329,1,149,2018-12-05T20:00:00Z,False,15,16,0,0,9,5,4,30,9,21,-21,-5
Bertrand,329,1,153,2018-12-08T15:00:00Z,False,15,4,0,0,9,5,4,11,10,1,-2,-6
Bertrand,329,1,166,2018-12-16T13:30:00Z,True,15,0,0,0,9,5,4,34,20,14,-25,-9
Bertrand,329,1,175,2018-12-22T15:00:00Z,False,15,9,0,0,12,8,4,10,5,5,2,-1
Bertrand,329,1,187,2018-12-27T19:45:00Z,True,15,18,0,0,15,8,7,24,13,11,-9,-3
Bertrand,329,1,197,2018-12-30T14:15:00Z,True,15,12,0,0,15,8,7,44,27,17,-29,-9
Bertrand,329,1,203,2019-01-02T19:45:00Z,False,15,5,0,0,15,8,7,43,21,22,-28,-14
Bertrand,329,1,216,2019-01-12T15:00:00Z,False,15,10,0,0,16,8,8,31,14,17,-15,-6
Bertrand,329,1,227,2019-01-19T15:00:00Z,True,15,7,0,0,19,8,11,30,21,9,-11,-1
Bertrand,329,1,238,2019-01-30T19:45:00Z,True,15,6,0,0,22,11,11,22,9,13,0,-2
Bertrand,329,1,241,2019-02-02T15:00:00Z,False,15,3,0,0,23,12,11,23,13,10,0,-2
Bertrand,329,1,256,2019-02-09T15:00:00Z,True,15,4,90,1,24,12,12,22,17,5,2,7
Bertrand,329,1,260,2019-02-24T14:05:00Z,False,15,0,0,0,24,12,12,50,32,18,-26,-20
Bertrand,329,1,279,2019-02-27T19:45:00Z,True,15,8,90,6,24,12,12,17,15,2,7,10
Bertrand,329,1,285,2019-03-02T15:00:00Z,False,15,13,90,0,27,15,12,55,26,29,-28,-14
Bertrand,329,1,299,2019-03-09T15:00:00Z,True,15,16,90,2,27,15,12,61,28,33,-34,-18
Bertrand,329,1,311,2019-03-30T15:00:00Z,False,15,2,90,6,30,18,12,33,22,11,-3,-10
Bertrand,329,1,326,2019-04-05T19:00:00Z,True,15,11,90,0,33,18,15,79,44,35,-46,-17
Bertrand,329,1,337,2019-04-13T14:00:00Z,True,15,19,90,1,33,18,15,47,27,20,-14,-2
Bertrand,329,1,347,2019-04-20T16:30:00Z,False,15,14,90,1,36,21,15,38,22,16,-2,-7
Bertrand,329,1,307,2019-04-23T18:45:00Z,False,15,17,90,2,36,21,15,49,26,23,-13,-11
Bertrand,329,1,357,2019-04-27T14:00:00Z,True,15,1,90,1,37,21,16,41,26,15,-4,6
Bertrand,329,1,368,2019-05-04T14:00:00Z,False,15,18,90,1,38,22,16,46,28,18,-8,-12
Bertrand,329,1,377,2019-05-12T14:00:00Z,True,15,9,90,2,38,22,16,15,9,6,23,16
Yoshida,330,1,7,2018-08-12T12:30:00Z,True,15,3,0,0,0,0,0,0,0,0,0,0
Yoshida,330,1,15,2018-08-18T14:00:00Z,False,15,7,0,0,1,1,0,1,0,1,0,0
Yoshida,330,1,27,2018-08-25T14:00:00Z,True,15,10,0,0,1,1,0,3,3,0,-2,1
Yoshida,330,1,34,2018-09-01T14:00:00Z,False,15,6,0,0,1,1,0,3,0,3,-2,0
Yoshida,330,1,46,2018-09-17T19:00:00Z,True,15,2,0,0,4,1,3,4,4,0,0,1
Yoshida,330,1,57,2018-09-22T14:00:00Z,False,15,11,0,0,5,2,3,15,6,9,-10,-3
Yoshida,330,1,69,2018-09-29T14:00:00Z,False,15,19,0,0,5,2,3,9,5,4,-4,-2
Yoshida,330,1,77,2018-10-07T13:15:00Z,True,15,5,90,1,5,2,3,17,10,7,-12,-5
Yoshida,330,1,81,2018-10-20T14:00:00Z,False,15,1,0,0,5,2,3,16,10,6,-11,-7
Yoshida,330,1,97,2018-10-27T14:00:00Z,True,15,14,0,0,6,2,4,2,0,2,4,0
Yoshida,330,1,106,2018-11-04T15:00:00Z,False,15,12,0,0,7,3,4,26,15,11,-19,-11
Yoshida,330,1,119,2018-11-10T15:00:00Z,True,15,17,90,2,7,3,4,19,12,7,-12,-4
Yoshida,330,1,124,2018-11-24T15:00:00Z,False,15,8,90,1,8,4,4,5,4,1,3,0
Yoshida,330,1,139,2018-12-01T17:30:00Z,True,15,13,90,1,8,4,4,21,11,10,-13,-6
Yoshida,330,1,149,2018-12-05T20:00:00Z,False,15,16,90,1,9,5,4,30,9,21,-21,-5
Yoshida,330,1,153,2018-12-08T15:00:00Z,False,15,4,0,0,9,5,4,11,10,1,-2,-6
Yoshida,330,1,166,2018-12-16T13:30:00Z,True,15,0,90,1,9,5,4,34,20,14,-25,-9
Yoshida,330,1,175,2018-12-22T15:00:00Z,False,15,9,90,2,12,8,4,10,5,5,2,-1
Yoshida,330,1,187,2018-12-27T19:45:00Z,True,15,18,79,1,15,8,7,24,13,11,-9,-3
Yoshida,330,1,197,2018-12-30T14:15:00Z,True,15,12,0,0,15,8,7,44,27,17,-29,-9
Yoshida,330,1,203,2019-01-02T19:45:00Z,False,15,5,90,6,15,8,7,43,21,22,-28,-14
Yoshida,330,1,216,2019-01-12T15:00:00Z,False,15,10,0,0,16,8,8,31,14,17,-15,-6
Yoshida,330,1,227,2019-01-19T15:00:00Z,True,15,7,0,0,19,8,11,30,21,9,-11,-1
Yoshida,330,1,238,2019-01-30T19:45:00Z,True,15,6,0,0,22,11,11,22,9,13,0,-2
Yoshida,330,1,241,2019-02-02T15:00:00Z,False,15,3,0,0,23,12,11,23,13,10,0,-2
Yoshida,330,1,256,2019-02-09T15:00:00Z,True,15,4,0,0,24,12,12,22,17,5,2,7
Yoshida,330,1,260,2019-02-24T14:05:00Z,False,15,0,0,0,24,12,12,50,32,18,-26,-20
Yoshida,330,1,279,2019-02-27T19:45:00Z,True,15,8,90,8,24,12,12,17,15,2,7,10
Yoshida,330,1,285,2019-03-02T15:00:00Z,False,15,13,89,1,27,15,12,55,26,29,-28,-14
Yoshida,330,1,299,2019-03-09T15:00:00Z,True,15,16,90,2,27,15,12,61,28,33,-34,-18
Yoshida,330,1,311,2019-03-30T15:00:00Z,False,15,2,90,8,30,18,12,33,22,11,-3,-10
Yoshida,330,1,326,2019-04-05T19:00:00Z,True,15,11,90,1,33,18,15,79,44,35,-46,-17
Yoshida,330,1,337,2019-04-13T14:00:00Z,True,15,19,90,5,33,18,15,47,27,20,-14,-2
Yoshida,330,1,347,2019-04-20T16:30:00Z,False,15,14,90,1,36,21,15,38,22,16,-2,-7
Yoshida,330,1,307,2019-04-23T18:45:00Z,False,15,17,90,2,36,21,15,49,26,23,-13,-11
Yoshida,330,1,357,2019-04-27T14:00:00Z,True,15,1,0,0,37,21,16,41,26,15,-4,6
Yoshida,330,1,368,2019-05-04T14:00:00Z,False,15,18,0,0,38,22,16,46,28,18,-8,-12
Yoshida,330,1,377,2019-05-12T14:00:00Z,True,15,9,0,0,38,22,16,15,9,6,23,16
Cedric,331,1,7,2018-08-12T12:30:00Z,True,15,3,55,1,0,0,0,0,0,0,0,0
Cedric,331,1,15,2018-08-18T14:00:00Z,False,15,7,90,0,1,1,0,1,0,1,0,0
Cedric,331,1,27,2018-08-25T14:00:00Z,True,15,10,90,1,1,1,0,3,3,0,-2,1
Cedric,331,1,34,2018-09-01T14:00:00Z,False,15,6,90,12,1,1,0,3,0,3,-2,0
Cedric,331,1,46,2018-09-17T19:00:00Z,True,15,2,90,0,4,1,3,4,4,0,0,1
Cedric,331,1,57,2018-09-22T14:00:00Z,False,15,11,90,1,5,2,3,15,6,9,-10,-3
Cedric,331,1,69,2018-09-29T14:00:00Z,False,15,19,90,1,5,2,3,9,5,4,-4,-2
Cedric,331,1,77,2018-10-07T13:15:00Z,True,15,5,90,0,5,2,3,17,10,7,-12,-5
Cedric,331,1,81,2018-10-20T14:00:00Z,False,15,1,90,9,5,2,3,16,10,6,-11,-7
Cedric,331,1,97,2018-10-27T14:00:00Z,True,15,14,90,7,6,2,4,2,0,2,4,0
Cedric,331,1,106,2018-11-04T15:00:00Z,False,15,12,90,-1,7,3,4,26,15,11,-19,-11
Cedric,331,1,119,2018-11-10T15:00:00Z,True,15,17,90,1,7,3,4,19,12,7,-12,-4
Cedric,331,1,124,2018-11-24T15:00:00Z,False,15,8,90,4,8,4,4,5,4,1,3,0
Cedric,331,1,139,2018-12-01T17:30:00Z,True,15,13,90,7,8,4,4,21,11,10,-13,-6
Cedric,331,1,149,2018-12-05T20:00:00Z,False,15,16,90,1,9,5,4,30,9,21,-21,-5
Cedric,331,1,153,2018-12-08T15:00:00Z,False,15,4,0,0,9,5,4,11,10,1,-2,-6
Cedric,331,1,166,2018-12-16T13:30:00Z,True,15,0,0,0,9,5,4,34,20,14,-25,-9
Cedric,331,1,175,2018-12-22T15:00:00Z,False,15,9,0,0,12,8,4,10,5,5,2,-1
Cedric,331,1,187,2018-12-27T19:45:00Z,True,15,18,0,0,15,8,7,24,13,11,-9,-3
Cedric,331,1,197,2018-12-30T14:15:00Z,True,15,12,0,0,15,8,7,44,27,17,-29,-9
Cedric,331,1,203,2019-01-02T19:45:00Z,False,15,5,90,6,15,8,7,43,21,22,-28,-14
Cedric,331,1,216,2019-01-12T15:00:00Z,False,15,10,33,1,16,8,8,31,14,17,-15,-6
Cedric,331,1,227,2019-01-19T15:00:00Z,True,15,7,55,1,19,8,11,30,21,9,-11,-1
Cedric,331,1,238,2019-01-30T19:45:00Z,True,15,6,0,0,22,11,11,22,9,13,0,-2
Cedric,331,1,241,2019-02-02T15:00:00Z,False,15,3,0,0,23,12,11,23,13,10,0,-2
Cedric,331,1,256,2019-02-09T15:00:00Z,True,15,4,0,0,24,12,12,22,17,5,2,7
Cedric,331,1,260,2019-02-24T14:05:00Z,False,15,0,0,0,24,12,12,50,32,18,-26,-20
Cedric,331,1,279,2019-02-27T19:45:00Z,True,15,8,0,0,24,12,12,17,15,2,7,10
Cedric,331,1,285,2019-03-02T15:00:00Z,False,15,13,0,0,27,15,12,55,26,29,-28,-14
Cedric,331,1,299,2019-03-09T15:00:00Z,True,15,16,0,0,27,15,12,61,28,33,-34,-18
Cedric,331,1,311,2019-03-30T15:00:00Z,False,15,2,0,0,30,18,12,33,22,11,-3,-10
Cedric,331,1,326,2019-04-05T19:00:00Z,True,15,11,0,0,33,18,15,79,44,35,-46,-17
Cedric,331,1,337,2019-04-13T14:00:00Z,True,15,19,0,0,33,18,15,47,27,20,-14,-2
Cedric,331,1,347,2019-04-20T16:30:00Z,False,15,14,0,0,36,21,15,38,22,16,-2,-7
Cedric,331,1,307,2019-04-23T18:45:00Z,False,15,17,0,0,36,21,15,49,26,23,-13,-11
Cedric,331,1,357,2019-04-27T14:00:00Z,True,15,1,0,0,37,21,16,41,26,15,-4,6
Cedric,331,1,368,2019-05-04T14:00:00Z,False,15,18,0,0,38,22,16,46,28,18,-8,-12
Cedric,331,1,377,2019-05-12T14:00:00Z,True,15,9,0,0,38,22,16,15,9,6,23,16
Stephens,332,1,7,2018-08-12T12:30:00Z,True,15,3,90,6,0,0,0,0,0,0,0,0
Stephens,332,1,15,2018-08-18T14:00:00Z,False,15,7,90,0,1,1,0,1,0,1,0,0
Stephens,332,1,27,2018-08-25T14:00:00Z,True,15,10,0,0,1,1,0,3,3,0,-2,1
Stephens,332,1,34,2018-09-01T14:00:00Z,False,15,6,0,0,1,1,0,3,0,3,-2,0
Stephens,332,1,46,2018-09-17T19:00:00Z,True,15,2,0,0,4,1,3,4,4,0,0,1
Stephens,332,1,57,2018-09-22T14:00:00Z,False,15,11,0,0,5,2,3,15,6,9,-10,-3
Stephens,332,1,69,2018-09-29T14:00:00Z,False,15,19,0,0,5,2,3,9,5,4,-4,-2
Stephens,332,1,77,2018-10-07T13:15:00Z,True,15,5,0,0,5,2,3,17,10,7,-12,-5
Stephens,332,1,81,2018-10-20T14:00:00Z,False,15,1,90,6,5,2,3,16,10,6,-11,-7
Stephens,332,1,97,2018-10-27T14:00:00Z,True,15,14,90,7,6,2,4,2,0,2,4,0
Stephens,332,1,106,2018-11-04T15:00:00Z,False,15,12,90,-1,7,3,4,26,15,11,-19,-11
Stephens,332,1,119,2018-11-10T15:00:00Z,True,15,17,0,0,7,3,4,19,12,7,-12,-4
Stephens,332,1,124,2018-11-24T15:00:00Z,False,15,8,0,0,8,4,4,5,4,1,3,0
Stephens,332,1,139,2018-12-01T17:30:00Z,True,15,13,90,1,8,4,4,21,11,10,-13,-6
Stephens,332,1,149,2018-12-05T20:00:00Z,False,15,16,90,1,9,5,4,30,9,21,-21,-5
Stephens,332,1,153,2018-12-08T15:00:00Z,False,15,4,45,1,9,5,4,11,10,1,-2,-6
Stephens,332,1,166,2018-12-16T13:30:00Z,True,15,0,0,0,9,5,4,34,20,14,-25,-9
Stephens,332,1,175,2018-12-22T15:00:00Z,False,15,9,11,0,12,8,4,10,5,5,2,-1
Stephens,332,1,187,2018-12-27T19:45:00Z,True,15,18,0,0,15,8,7,24,13,11,-9,-3
Stephens,332,1,197,2018-12-30T14:15:00Z,True,15,12,90,1,15,8,7,44,27,17,-29,-9
Stephens,332,1,203,2019-01-02T19:45:00Z,False,15,5,1,1,15,8,7,43,21,22,-28,-14
Stephens,332,1,216,2019-01-12T15:00:00Z,False,15,10,90,1,16,8,8,31,14,17,-15,-6
Stephens,332,1,227,2019-01-19T15:00:00Z,True,15,7,90,2,19,8,11,30,21,9,-11,-1
Stephens,332,1,238,2019-01-30T19:45:00Z,True,15,6,90,2,22,11,11,22,9,13,0,-2
Stephens,332,1,241,2019-02-02T15:00:00Z,False,15,3,90,2,23,12,11,23,13,10,0,-2
Stephens,332,1,256,2019-02-09T15:00:00Z,True,15,4,90,10,24,12,12,22,17,5,2,7
Stephens,332,1,260,2019-02-24T14:05:00Z,False,15,0,45,0,24,12,12,50,32,18,-26,-20
Stephens,332,1,279,2019-02-27T19:45:00Z,True,15,8,0,0,24,12,12,17,15,2,7,10
Stephens,332,1,285,2019-03-02T15:00:00Z,False,15,13,0,0,27,15,12,55,26,29,-28,-14
Stephens,332,1,299,2019-03-09T15:00:00Z,True,15,16,0,0,27,15,12,61,28,33,-34,-18
Stephens,332,1,311,2019-03-30T15:00:00Z,False,15,2,14,0,30,18,12,33,22,11,-3,-10
Stephens,332,1,326,2019-04-05T19:00:00Z,True,15,11,0,0,33,18,15,79,44,35,-46,-17
Stephens,332,1,337,2019-04-13T14:00:00Z,True,15,19,6,1,33,18,15,47,27,20,-14,-2
Stephens,332,1,347,2019-04-20T16:30:00Z,False,15,14,45,0,36,21,15,38,22,16,-2,-7
Stephens,332,1,307,2019-04-23T18:45:00Z,False,15,17,90,2,36,21,15,49,26,23,-13,-11
Stephens,332,1,357,2019-04-27T14:00:00Z,True,15,1,90,1,37,21,16,41,26,15,-4,6
Stephens,332,1,368,2019-05-04T14:00:00Z,False,15,18,90,1,38,22,16,46,28,18,-8,-12
Stephens,332,1,377,2019-05-12T14:00:00Z,True,15,9,90,2,38,22,16,15,9,6,23,16
McQueen,333,1,7,2018-08-12T12:30:00Z,True,15,3,0,0,0,0,0,0,0,0,0,0
McQueen,333,1,15,2018-08-18T14:00:00Z,False,15,7,0,0,1,1,0,1,0,1,0,0
McQueen,333,1,27,2018-08-25T14:00:00Z,True,15,10,0,0,1,1,0,3,3,0,-2,1
McQueen,333,1,34,2018-09-01T14:00:00Z,False,15,6,0,0,1,1,0,3,0,3,-2,0
McQueen,333,1,46,2018-09-17T19:00:00Z,True,15,2,0,0,4,1,3,4,4,0,0,1
McQueen,333,1,57,2018-09-22T14:00:00Z,False,15,11,0,0,5,2,3,15,6,9,-10,-3
McQueen,333,1,69,2018-09-29T14:00:00Z,False,15,19,0,0,5,2,3,9,5,4,-4,-2
McQueen,333,1,77,2018-10-07T13:15:00Z,True,15,5,0,0,5,2,3,17,10,7,-12,-5
McQueen,333,1,81,2018-10-20T14:00:00Z,False,15,1,0,0,5,2,3,16,10,6,-11,-7
McQueen,333,1,97,2018-10-27T14:00:00Z,True,15,14,0,0,6,2,4,2,0,2,4,0
McQueen,333,1,106,2018-11-04T15:00:00Z,False,15,12,0,0,7,3,4,26,15,11,-19,-11
McQueen,333,1,119,2018-11-10T15:00:00Z,True,15,17,0,0,7,3,4,19,12,7,-12,-4
McQueen,333,1,124,2018-11-24T15:00:00Z,False,15,8,0,0,8,4,4,5,4,1,3,0
McQueen,333,1,139,2018-12-01T17:30:00Z,True,15,13,0,0,8,4,4,21,11,10,-13,-6
McQueen,333,1,149,2018-12-05T20:00:00Z,False,15,16,0,0,9,5,4,30,9,21,-21,-5
McQueen,333,1,153,2018-12-08T15:00:00Z,False,15,4,0,0,9,5,4,11,10,1,-2,-6
McQueen,333,1,166,2018-12-16T13:30:00Z,True,15,0,0,0,9,5,4,34,20,14,-25,-9
McQueen,333,1,175,2018-12-22T15:00:00Z,False,15,9,0,0,12,8,4,10,5,5,2,-1
McQueen,333,1,187,2018-12-27T19:45:00Z,True,15,18,0,0,15,8,7,24,13,11,-9,-3
McQueen,333,1,197,2018-12-30T14:15:00Z,True,15,12,0,0,15,8,7,44,27,17,-29,-9
McQueen,333,1,203,2019-01-02T19:45:00Z,False,15,5,0,0,15,8,7,43,21,22,-28,-14
McQueen,333,1,216,2019-01-12T15:00:00Z,False,15,10,0,0,16,8,8,31,14,17,-15,-6
McQueen,333,1,227,2019-01-19T15:00:00Z,True,15,7,0,0,19,8,11,30,21,9,-11,-1
McQueen,333,1,238,2019-01-30T19:45:00Z,True,15,6,0,0,22,11,11,22,9,13,0,-2
McQueen,333,1,241,2019-02-02T15:00:00Z,False,15,3,0,0,23,12,11,23,13,10,0,-2
McQueen,333,1,256,2019-02-09T15:00:00Z,True,15,4,0,0,24,12,12,22,17,5,2,7
McQueen,333,1,260,2019-02-24T14:05:00Z,False,15,0,0,0,24,12,12,50,32,18,-26,-20
McQueen,333,1,279,2019-02-27T19:45:00Z,True,15,8,0,0,24,12,12,17,15,2,7,10
McQueen,333,1,285,2019-03-02T15:00:00Z,False,15,13,0,0,27,15,12,55,26,29,-28,-14
McQueen,333,1,299,2019-03-09T15:00:00Z,True,15,16,0,0,27,15,12,61,28,33,-34,-18
McQueen,333,1,311,2019-03-30T15:00:00Z,False,15,2,0,0,30,18,12,33,22,11,-3,-10
McQueen,333,1,326,2019-04-05T19:00:00Z,True,15,11,0,0,33,18,15,79,44,35,-46,-17
McQueen,333,1,337,2019-04-13T14:00:00Z,True,15,19,0,0,33,18,15,47,27,20,-14,-2
McQueen,333,1,347,2019-04-20T16:30:00Z,False,15,14,0,0,36,21,15,38,22,16,-2,-7
McQueen,333,1,307,2019-04-23T18:45:00Z,False,15,17,0,0,36,21,15,49,26,23,-13,-11
McQueen,333,1,357,2019-04-27T14:00:00Z,True,15,1,0,0,37,21,16,41,26,15,-4,6
McQueen,333,1,368,2019-05-04T14:00:00Z,False,15,18,0,0,38,22,16,46,28,18,-8,-12
McQueen,333,1,377,2019-05-12T14:00:00Z,True,15,9,0,0,38,22,16,15,9,6,23,16
Bednarek,334,1,7,2018-08-12T12:30:00Z,True,15,3,0,0,0,0,0,0,0,0,0,0
Bednarek,334,1,15,2018-08-18T14:00:00Z,False,15,7,0,0,1,1,0,1,0,1,0,0
Bednarek,334,1,27,2018-08-25T14:00:00Z,True,15,10,0,0,1,1,0,3,3,0,-2,1
Bednarek,334,1,34,2018-09-01T14:00:00Z,False,15,6,0,0,1,1,0,3,0,3,-2,0
Bednarek,334,1,46,2018-09-17T19:00:00Z,True,15,2,0,0,4,1,3,4,4,0,0,1
Bednarek,334,1,57,2018-09-22T14:00:00Z,False,15,11,35,1,5,2,3,15,6,9,-10,-3
Bednarek,334,1,69,2018-09-29T14:00:00Z,False,15,19,0,0,5,2,3,9,5,4,-4,-2
Bednarek,334,1,77,2018-10-07T13:15:00Z,True,15,5,45,1,5,2,3,17,10,7,-12,-5
Bednarek,334,1,81,2018-10-20T14:00:00Z,False,15,1,0,0,5,2,3,16,10,6,-11,-7
Bednarek,334,1,97,2018-10-27T14:00:00Z,True,15,14,0,0,6,2,4,2,0,2,4,0
Bednarek,334,1,106,2018-11-04T15:00:00Z,False,15,12,0,0,7,3,4,26,15,11,-19,-11
Bednarek,334,1,119,2018-11-10T15:00:00Z,True,15,17,0,0,7,3,4,19,12,7,-12,-4
Bednarek,334,1,124,2018-11-24T15:00:00Z,False,15,8,0,0,8,4,4,5,4,1,3,0
Bednarek,334,1,139,2018-12-01T17:30:00Z,True,15,13,0,0,8,4,4,21,11,10,-13,-6
Bednarek,334,1,149,2018-12-05T20:00:00Z,False,15,16,0,0,9,5,4,30,9,21,-21,-5
Bednarek,334,1,153,2018-12-08T15:00:00Z,False,15,4,90,2,9,5,4,11,10,1,-2,-6
Bednarek,334,1,166,2018-12-16T13:30:00Z,True,15,0,90,0,9,5,4,34,20,14,-25,-9
Bednarek,334,1,175,2018-12-22T15:00:00Z,False,15,9,90,2,12,8,4,10,5,5,2,-1
Bednarek,334,1,187,2018-12-27T19:45:00Z,True,15,18,90,0,15,8,7,24,13,11,-9,-3
Bednarek,334,1,197,2018-12-30T14:15:00Z,True,15,12,90,0,15,8,7,44,27,17,-29,-9
Bednarek,334,1,203,2019-01-02T19:45:00Z,False,15,5,90,5,15,8,7,43,21,22,-28,-14
