element_name,element,element_type,fixture,kickoff_time,was_home,team,opponent_team,minutes,total_points
Peltier,94,1,342,2019-04-21T15:00:00Z,True,4,11,90,1
Peltier,94,1,353,2019-04-27T14:00:00Z,False,4,8,90,2
Peltier,94,1,362,2019-05-04T16:30:00Z,True,4,6,90,1
Peltier,94,1,376,2019-05-12T14:00:00Z,False,4,13,90,6
Jazz Richards,95,1,1,2018-08-11T14:00:00Z,False,4,1,0,0
Jazz Richards,95,1,12,2018-08-18T11:30:00Z,True,4,14,0,0
Jazz Richards,95,1,23,2018-08-25T14:00:00Z,False,4,9,0,0
Jazz Richards,95,1,32,2018-09-02T12:30:00Z,True,4,0,0,0
Jazz Richards,95,1,41,2018-09-15T14:00:00Z,False,4,5,45,0
Jazz Richards,95,1,53,2018-09-22T14:00:00Z,True,4,12,39,0
Jazz Richards,95,1,62,2018-09-30T15:00:00Z,True,4,3,0,0
Jazz Richards,95,1,78,2018-10-06T14:00:00Z,False,4,16,0,0
Jazz Richards,95,1,82,2018-10-20T14:00:00Z,True,4,8,13,1
Jazz Richards,95,1,95,2018-10-27T14:00:00Z,False,4,11,0,0
Jazz Richards,95,1,102,2018-11-03T15:00:00Z,True,4,10,0,0
Jazz Richards,95,1,111,2018-11-10T12:30:00Z,True,4,2,0,0
Jazz Richards,95,1,123,2018-11-24T15:00:00Z,False,4,7,0,0
Jazz Richards,95,1,131,2018-11-30T20:00:00Z,True,4,19,0,0
Jazz Richards,95,1,146,2018-12-04T19:45:00Z,False,4,18,0,0
Jazz Richards,95,1,153,2018-12-08T15:00:00Z,True,4,15,0,0
Jazz Richards,95,1,168,2018-12-15T15:00:00Z,False,4,17,0,0
Jazz Richards,95,1,172,2018-12-22T17:30:00Z,True,4,13,0,0
Jazz Richards,95,1,182,2018-12-26T15:00:00Z,False,4,6,0,0
Jazz Richards,95,1,194,2018-12-29T15:00:00Z,False,4,10,0,0
Jazz Richards,95,1,202,2019-01-01T17:30:00Z,True,4,16,0,0
Jazz Richards,95,1,212,2019-01-12T15:00:00Z,True,4,9,0,0
Jazz Richards,95,1,226,2019-01-19T15:00:00Z,False,4,14,0,0
Jazz Richards,95,1,230,2019-01-29T19:45:00Z,False,4,0,0,0
Jazz Richards,95,1,242,2019-02-02T17:30:00Z,True,4,1,0,0
Jazz Richards,95,1,256,2019-02-09T15:00:00Z,False,4,15,0,0
Jazz Richards,95,1,263,2019-02-22T19:45:00Z,True,4,17,0,0
Jazz Richards,95,1,271,2019-02-26T19:45:00Z,True,4,7,0,0
Jazz Richards,95,1,289,2019-03-02T15:00:00Z,False,4,19,0,0
Jazz Richards,95,1,291,2019-03-09T15:00:00Z,True,4,18,0,0
Jazz Richards,95,1,313,2019-03-31T13:05:00Z,True,4,5,0,0
Jazz Richards,95,1,324,2019-04-03T18:45:00Z,False,4,12,0,0
Jazz Richards,95,1,331,2019-04-13T14:00:00Z,False,4,3,0,0
Jazz Richards,95,1,301,2019-04-16T18:45:00Z,False,4,2,0,0
Jazz Richards,95,1,342,2019-04-21T15:00:00Z,True,4,11,0,0
Jazz Richards,95,1,353,2019-04-27T14:00:00Z,False,4,8,0,0
Jazz Richards,95,1,362,2019-05-04T16:30:00Z,True,4,6,0,0
Jazz Richards,95,1,376,2019-05-12T14:00:00Z,False,4,13,32,1
Halford,96,1,1,2018-08-11T14:00:00Z,False,4,1,0,0
Halford,96,1,12,2018-08-18T11:30:00Z,True,4,14,0,0
Halford,96,1,23,2018-08-25T14:00:00Z,False,4,9,0,0
Halford,96,1,32,2018-09-02T12:30:00Z,True,4,0,0,0
Halford,96,1,41,2018-09-15T14:00:00Z,False,4,5,0,0
Halford,96,1,53,2018-09-22T14:00:00Z,True,4,12,0,0
Halford,96,1,62,2018-09-30T15:00:00Z,True,4,3,0,0
Halford,96,1,78,2018-10-06T14:00:00Z,False,4,16,0,0
Halford,96,1,82,2018-10-20T14:00:00Z,True,4,8,0,0
Halford,96,1,95,2018-10-27T14:00:00Z,False,4,11,0,0
Halford,96,1,102,2018-11-03T15:00:00Z,True,4,10,0,0
Halford,96,1,111,2018-11-10T12:30:00Z,True,4,2,0,0
Halford,96,1,123,2018-11-24T15:00:00Z,False,4,7,0,0
Halford,96,1,131,2018-11-30T20:00:00Z,True,4,19,0,0
Halford,96,1,146,2018-12-04T19:45:00Z,False,4,18,0,0
Halford,96,1,153,2018-12-08T15:00:00Z,True,4,15,0,0
Halford,96,1,168,2018-12-15T15:00:00Z,False,4,17,0,0
Halford,96,1,172,2018-12-22T17:30:00Z,True,4,13,0,0
Halford,96,1,182,2018-12-26T15:00:00Z,False,4,6,0,0
Halford,96,1,194,2018-12-29T15:00:00Z,False,4,10,0,0
Halford,96,1,202,2019-01-01T17:30:00Z,True,4,16,0,0
Halford,96,1,212,2019-01-12T15:00:00Z,True,4,9,0,0
Halford,96,1,226,2019-01-19T15:00:00Z,False,4,14,0,0
Halford,96,1,230,2019-01-29T19:45:00Z,False,4,0,0,0
Halford,96,1,242,2019-02-02T17:30:00Z,True,4,1,0,0
Halford,96,1,256,2019-02-09T15:00:00Z,False,4,15,0,0
Halford,96,1,263,2019-02-22T19:45:00Z,True,4,17,0,0
Halford,96,1,271,2019-02-26T19:45:00Z,True,4,7,0,0
Halford,96,1,289,2019-03-02T15:00:00Z,False,4,19,0,0
Halford,96,1,291,2019-03-09T15:00:00Z,True,4,18,0,0
Halford,96,1,313,2019-03-31T13:05:00Z,True,4,5,0,0
Halford,96,1,324,2019-04-03T18:45:00Z,False,4,12,0,0
Halford,96,1,331,2019-04-13T14:00:00Z,False,4,3,0,0
Halford,96,1,301,2019-04-16T18:45:00Z,False,4,2,0,0
Halford,96,1,342,2019-04-21T15:00:00Z,True,4,11,0,0
Halford,96,1,353,2019-04-27T14:00:00Z,False,4,8,0,0
Halford,96,1,362,2019-05-04T16:30:00Z,True,4,6,0,0
Halford,96,1,376,2019-05-12T14:00:00Z,False,4,13,0,0
Ralls,97,2,1,2018-08-11T14:00:00Z,False,4,1,90,2
Ralls,97,2,12,2018-08-18T11:30:00Z,True,4,14,90,3
Ralls,97,2,23,2018-08-25T14:00:00Z,False,4,9,90,3
Ralls,97,2,32,2018-09-02T12:30:00Z,True,4,0,90,2
Ralls,97,2,41,2018-09-15T14:00:00Z,False,4,5,90,2
Ralls,97,2,53,2018-09-22T14:00:00Z,True,4,12,90,1
Ralls,97,2,62,2018-09-30T15:00:00Z,True,4,3,78,2
Ralls,97,2,78,2018-10-06T14:00:00Z,False,4,16,57,-2
Ralls,97,2,82,2018-10-20T14:00:00Z,True,4,8,0,0
Ralls,97,2,95,2018-10-27T14:00:00Z,False,4,11,0,0
Ralls,97,2,102,2018-11-03T15:00:00Z,True,4,10,0,0
Ralls,97,2,111,2018-11-10T12:30:00Z,True,4,2,75,2
Ralls,97,2,123,2018-11-24T15:00:00Z,False,4,7,90,2
Ralls,97,2,131,2018-11-30T20:00:00Z,True,4,19,90,2
Ralls,97,2,146,2018-12-04T19:45:00Z,False,4,18,63,-1
Ralls,97,2,153,2018-12-08T15:00:00Z,True,4,15,1,1
Ralls,97,2,168,2018-12-15T15:00:00Z,False,4,17,0,0
Ralls,97,2,172,2018-12-22T17:30:00Z,True,4,13,7,1
Ralls,97,2,182,2018-12-26T15:00:00Z,False,4,6,90,3
Ralls,97,2,194,2018-12-29T15:00:00Z,False,4,10,0,0
Ralls,97,2,202,2019-01-01T17:30:00Z,True,4,16,31,1
Ralls,97,2,212,2019-01-12T15:00:00Z,True,4,9,26,1
Ralls,97,2,226,2019-01-19T15:00:00Z,False,4,14,90,2
Ralls,97,2,230,2019-01-29T19:45:00Z,False,4,0,90,1
Ralls,97,2,242,2019-02-02T17:30:00Z,True,4,1,90,3
Ralls,97,2,256,2019-02-09T15:00:00Z,False,4,15,90,2
Ralls,97,2,263,2019-02-22T19:45:00Z,True,4,17,66,2
Ralls,97,2,271,2019-02-26T19:45:00Z,True,4,7,0,0
Ralls,97,2,289,2019-03-02T15:00:00Z,False,4,19,90,2
Ralls,97,2,291,2019-03-09T15:00:00Z,True,4,18,22,1
Ralls,97,2,313,2019-03-31T13:05:00Z,True,4,5,10,1
Ralls,97,2,324,2019-04-03T18:45:00Z,False,4,12,90,1
Ralls,97,2,331,2019-04-13T14:00:00Z,False,4,3,0,0
Ralls,97,2,301,2019-04-16T18:45:00Z,False,4,2,90,3
Ralls,97,2,342,2019-04-21T15:00:00Z,True,4,11,78,2
Ralls,97,2,353,2019-04-27T14:00:00Z,False,4,8,0,0
Ralls,97,2,362,2019-05-04T16:30:00Z,True,4,6,0,0
Ralls,97,2,376,2019-05-12T14:00:00Z,False,4,13,0,0
Hoilett,98,2,1,2018-08-11T14:00:00Z,False,4,1,90,2
Hoilett,98,2,12,2018-08-18T11:30:00Z,True,4,14,82,3
Hoilett,98,2,23,2018-08-25T14:00:00Z,False,4,9,0,0
Hoilett,98,2,32,2018-09-02T12:30:00Z,True,4,0,90,1
Hoilett,98,2,41,2018-09-15T14:00:00Z,False,4,5,90,2
Hoilett,98,2,53,2018-09-22T14:00:00Z,True,4,12,74,2
Hoilett,98,2,62,2018-09-30T15:00:00Z,True,4,3,0,0
Hoilett,98,2,78,2018-10-06T14:00:00Z,False,4,16,77,2
Hoilett,98,2,82,2018-10-20T14:00:00Z,True,4,8,0,0
Hoilett,98,2,95,2018-10-27T14:00:00Z,False,4,11,90,5
Hoilett,98,2,102,2018-11-03T15:00:00Z,True,4,10,25,0
Hoilett,98,2,111,2018-11-10T12:30:00Z,True,4,2,18,1
Hoilett,98,2,123,2018-11-24T15:00:00Z,False,4,7,16,1
Hoilett,98,2,131,2018-11-30T20:00:00Z,True,4,19,90,8
Hoilett,98,2,146,2018-12-04T19:45:00Z,False,4,18,63,2
Hoilett,98,2,153,2018-12-08T15:00:00Z,True,4,15,23,1
Hoilett,98,2,168,2018-12-15T15:00:00Z,False,4,17,90,7
Hoilett,98,2,172,2018-12-22T17:30:00Z,True,4,13,73,2
Hoilett,98,2,182,2018-12-26T15:00:00Z,False,4,6,90,2
Hoilett,98,2,194,2018-12-29T15:00:00Z,False,4,10,82,3
Hoilett,98,2,202,2019-01-01T17:30:00Z,True,4,16,45,1
Hoilett,98,2,212,2019-01-12T15:00:00Z,True,4,9,90,2
Hoilett,98,2,226,2019-01-19T15:00:00Z,False,4,14,90,2
Hoilett,98,2,230,2019-01-29T19:45:00Z,False,4,0,0,0
Hoilett,98,2,242,2019-02-02T17:30:00Z,True,4,1,21,1
Hoilett,98,2,256,2019-02-09T15:00:00Z,False,4,15,0,0
Hoilett,98,2,263,2019-02-22T19:45:00Z,True,4,17,34,1
Hoilett,98,2,271,2019-02-26T19:45:00Z,True,4,7,67,2
Hoilett,98,2,289,2019-03-02T15:00:00Z,False,4,19,0,0
Hoilett,98,2,291,2019-03-09T15:00:00Z,True,4,18,90,11
Hoilett,98,2,313,2019-03-31T13:05:00Z,True,4,5,90,2
Hoilett,98,2,324,2019-04-03T18:45:00Z,False,4,12,90,2
Hoilett,98,2,331,2019-04-13T14:00:00Z,False,4,3,72,2
Hoilett,98,2,301,2019-04-16T18:45:00Z,False,4,2,90,6
Hoilett,98,2,342,2019-04-21T15:00:00Z,True,4,11,82,2
Hoilett,98,2,353,2019-04-27T14:00:00Z,False,4,8,90,2
Hoilett,98,2,362,2019-05-04T16:30:00Z,True,4,6,10,1
Hoilett,98,2,376,2019-05-12T14:00:00Z,False,4,13,10,1
Mendez-Laing,99,2,1,2018-08-11T14:00:00Z,False,4,1,62,2
Mendez-Laing,99,2,12,2018-08-18T11:30:00Z,True,4,14,12,1
Mendez-Laing,99,2,23,2018-08-25T14:00:00Z,False,4,9,9,1
Mendez-Laing,99,2,32,2018-09-02T12:30:00Z,True,4,0,0,0
Mendez-Laing,99,2,41,2018-09-15T14:00:00Z,False,4,5,0,0
Mendez-Laing,99,2,53,2018-09-22T14:00:00Z,True,4,12,0,0
Mendez-Laing,99,2,62,2018-09-30T15:00:00Z,True,4,3,0,0
Mendez-Laing,99,2,78,2018-10-06T14:00:00Z,False,4,16,0,0
Mendez-Laing,99,2,82,2018-10-20T14:00:00Z,True,4,8,0,0
Mendez-Laing,99,2,95,2018-10-27T14:00:00Z,False,4,11,0,0
Mendez-Laing,99,2,102,2018-11-03T15:00:00Z,True,4,10,0,0
Mendez-Laing,99,2,111,2018-11-10T12:30:00Z,True,4,2,0,0
Mendez-Laing,99,2,123,2018-11-24T15:00:00Z,False,4,7,0,0
Mendez-Laing,99,2,131,2018-11-30T20:00:00Z,True,4,19,0,0
Mendez-Laing,99,2,146,2018-12-04T19:45:00Z,False,4,18,26,1
Mendez-Laing,99,2,153,2018-12-08T15:00:00Z,True,4,15,66,3
Mendez-Laing,99,2,168,2018-12-15T15:00:00Z,False,4,17,45,1
Mendez-Laing,99,2,172,2018-12-22T17:30:00Z,True,4,13,0,0
Mendez-Laing,99,2,182,2018-12-26T15:00:00Z,False,4,6,0,0
Mendez-Laing,99,2,194,2018-12-29T15:00:00Z,False,4,10,0,0
Mendez-Laing,99,2,202,2019-01-01T17:30:00Z,True,4,16,18,1
Mendez-Laing,99,2,212,2019-01-12T15:00:00Z,True,4,9,72,3
Mendez-Laing,99,2,226,2019-01-19T15:00:00Z,False,4,14,81,2
Mendez-Laing,99,2,230,2019-01-29T19:45:00Z,False,4,0,20,7
Mendez-Laing,99,2,242,2019-02-02T17:30:00Z,True,4,1,0,0
Mendez-Laing,99,2,256,2019-02-09T15:00:00Z,False,4,15,0,0
Mendez-Laing,99,2,263,2019-02-22T19:45:00Z,True,4,17,23,1
Mendez-Laing,99,2,271,2019-02-26T19:45:00Z,True,4,7,68,2
Mendez-Laing,99,2,289,2019-03-02T15:00:00Z,False,4,19,0,0
Mendez-Laing,99,2,291,2019-03-09T15:00:00Z,True,4,18,0,0
Mendez-Laing,99,2,313,2019-03-31T13:05:00Z,True,4,5,1,1
Mendez-Laing,99,2,324,2019-04-03T18:45:00Z,False,4,12,30,1
Mendez-Laing,99,2,331,2019-04-13T14:00:00Z,False,4,3,17,1
Mendez-Laing,99,2,301,2019-04-16T18:45:00Z,False,4,2,79,10
Mendez-Laing,99,2,342,2019-04-21T15:00:00Z,True,4,11,90,2
Mendez-Laing,99,2,353,2019-04-27T14:00:00Z,False,4,8,90,2
Mendez-Laing,99,2,362,2019-05-04T16:30:00Z,True,4,6,90,5
Mendez-Laing,99,2,376,2019-05-12T14:00:00Z,False,4,13,79,16
Paterson,100,2,1,2018-08-11T14:00:00Z,False,4,1,62,2
Paterson,100,2,12,2018-08-18T11:30:00Z,True,4,14,7,1
Paterson,100,2,23,2018-08-25T14:00:00Z,False,4,9,80,3
Paterson,100,2,32,2018-09-02T12:30:00Z,True,4,0,0,0
Paterson,100,2,41,2018-09-15T14:00:00Z,False,4,5,19,1
Paterson,100,2,53,2018-09-22T14:00:00Z,True,4,12,0,0
Paterson,100,2,62,2018-09-30T15:00:00Z,True,4,3,90,2
Paterson,100,2,78,2018-10-06T14:00:00Z,False,4,16,77,2
Paterson,100,2,82,2018-10-20T14:00:00Z,True,4,8,90,7
Paterson,100,2,95,2018-10-27T14:00:00Z,False,4,11,90,7
Paterson,100,2,102,2018-11-03T15:00:00Z,True,4,10,90,2
Paterson,100,2,111,2018-11-10T12:30:00Z,True,4,2,90,12
Paterson,100,2,123,2018-11-24T15:00:00Z,False,4,7,90,2
Paterson,100,2,131,2018-11-30T20:00:00Z,True,4,19,90,1
Paterson,100,2,146,2018-12-04T19:45:00Z,False,4,18,72,2
Paterson,100,2,153,2018-12-08T15:00:00Z,True,4,15,90,9
Paterson,100,2,168,2018-12-15T15:00:00Z,False,4,17,90,2
Paterson,100,2,172,2018-12-22T17:30:00Z,True,4,13,90,2
Paterson,100,2,182,2018-12-26T15:00:00Z,False,4,6,0,0
Paterson,100,2,194,2018-12-29T15:00:00Z,False,4,10,90,3
Paterson,100,2,202,2019-01-01T17:30:00Z,True,4,16,90,2
Paterson,100,2,212,2019-01-12T15:00:00Z,True,4,9,90,3
Paterson,100,2,226,2019-01-19T15:00:00Z,False,4,14,88,2
Paterson,100,2,230,2019-01-29T19:45:00Z,False,4,0,90,1
Paterson,100,2,242,2019-02-02T17:30:00Z,True,4,1,90,3
Paterson,100,2,256,2019-02-09T15:00:00Z,False,4,15,90,5
Paterson,100,2,263,2019-02-22T19:45:00Z,True,4,17,90,1
Paterson,100,2,271,2019-02-26T19:45:00Z,True,4,7,21,1
Paterson,100,2,289,2019-03-02T15:00:00Z,False,4,19,31,1
Paterson,100,2,291,2019-03-09T15:00:00Z,True,4,18,6,1
Paterson,100,2,313,2019-03-31T13:05:00Z,True,4,5,0,0
Paterson,100,2,324,2019-04-03T18:45:00Z,False,4,12,0,0
Paterson,100,2,331,2019-04-13T14:00:00Z,False,4,3,0,0
Paterson,100,2,301,2019-04-16T18:45:00Z,False,4,2,0,0
Paterson,100,2,342,2019-04-21T15:00:00Z,True,4,11,0,0
Paterson,100,2,353,2019-04-27T14:00:00Z,False,4,8,0,0
Paterson,100,2,362,2019-05-04T16:30:00Z,True,4,6,0,0
Paterson,100,2,376,2019-05-12T14:00:00Z,False,4,13,0,0
Gunnarsson,101,2,1,2018-08-11T14:00:00Z,False,4,1,0,0
Gunnarsson,101,2,12,2018-08-18T11:30:00Z,True,4,14,0,0
Gunnarsson,101,2,23,2018-08-25T14:00:00Z,False,4,9,0,0
Gunnarsson,101,2,32,2018-09-02T12:30:00Z,True,4,0,0,0
Gunnarsson,101,2,41,2018-09-15T14:00:00Z,False,4,5,0,0
Gunnarsson,101,2,53,2018-09-22T14:00:00Z,True,4,12,0,0
Gunnarsson,101,2,62,2018-09-30T15:00:00Z,True,4,3,0,0
Gunnarsson,101,2,78,2018-10-06T14:00:00Z,False,4,16,0,0
Gunnarsson,101,2,82,2018-10-20T14:00:00Z,True,4,8,76,1
Gunnarsson,101,2,95,2018-10-27T14:00:00Z,False,4,11,72,2
Gunnarsson,101,2,102,2018-11-03T15:00:00Z,True,4,10,90,2
Gunnarsson,101,2,111,2018-11-10T12:30:00Z,True,4,2,90,2
Gunnarsson,101,2,123,2018-11-24T15:00:00Z,False,4,7,90,2
Gunnarsson,101,2,131,2018-11-30T20:00:00Z,True,4,19,90,10
Gunnarsson,101,2,146,2018-12-04T19:45:00Z,False,4,18,90,2
Gunnarsson,101,2,153,2018-12-08T15:00:00Z,True,4,15,90,3
Gunnarsson,101,2,168,2018-12-15T15:00:00Z,False,4,17,77,2
Gunnarsson,101,2,172,2018-12-22T17:30:00Z,True,4,13,82,1
Gunnarsson,101,2,182,2018-12-26T15:00:00Z,False,4,6,1,1
Gunnarsson,101,2,194,2018-12-29T15:00:00Z,False,4,10,90,3
Gunnarsson,101,2,202,2019-01-01T17:30:00Z,True,4,16,90,2
Gunnarsson,101,2,212,2019-01-12T15:00:00Z,True,4,9,90,3
Gunnarsson,101,2,226,2019-01-19T15:00:00Z,False,4,14,0,0
Gunnarsson,101,2,230,2019-01-29T19:45:00Z,False,4,0,90,2
Gunnarsson,101,2,242,2019-02-02T17:30:00Z,True,4,1,90,6
Gunnarsson,101,2,256,2019-02-09T15:00:00Z,False,4,15,61,2
Gunnarsson,101,2,263,2019-02-22T19:45:00Z,True,4,17,0,0
Gunnarsson,101,2,271,2019-02-26T19:45:00Z,True,4,7,90,2
Gunnarsson,101,2,289,2019-03-02T15:00:00Z,False,4,19,90,2
Gunnarsson,101,2,291,2019-03-09T15:00:00Z,True,4,18,90,3
Gunnarsson,101,2,313,2019-03-31T13:05:00Z,True,4,5,90,1
Gunnarsson,101,2,324,2019-04-03T18:45:00Z,False,4,12,80,2
Gunnarsson,101,2,331,2019-04-13T14:00:00Z,False,4,3,90,2
Gunnarsson,101,2,301,2019-04-16T18:45:00Z,False,4,2,54,1
Gunnarsson,101,2,342,2019-04-21T15:00:00Z,True,4,11,90,1
Gunnarsson,101,2,353,2019-04-27T14:00:00Z,False,4,8,86,2
Gunnarsson,101,2,362,2019-05-04T16:30:00Z,True,4,6,90,2
Gunnarsson,101,2,376,2019-05-12T14:00:00Z,False,4,13,57,1
Pilkington,102,2,1,2018-08-11T14:00:00Z,False,4,1,0,0
Pilkington,102,2,12,2018-08-18T11:30:00Z,True,4,14,0,0
Pilkington,102,2,23,2018-08-25T14:00:00Z,False,4,9,0,0
Pilkington,102,2,32,2018-09-02T12:30:00Z,True,4,0,0,0
Pilkington,102,2,41,2018-09-15T14:00:00Z,False,4,5,0,0
Pilkington,102,2,53,2018-09-22T14:00:00Z,True,4,12,0,0
Pilkington,102,2,62,2018-09-30T15:00:00Z,True,4,3,0,0
Pilkington,102,2,78,2018-10-06T14:00:00Z,False,4,16,0,0
Pilkington,102,2,82,2018-10-20T14:00:00Z,True,4,8,0,0
Pilkington,102,2,95,2018-10-27T14:00:00Z,False,4,11,0,0
Pilkington,102,2,102,2018-11-03T15:00:00Z,True,4,10,0,0
Pilkington,102,2,111,2018-11-10T12:30:00Z,True,4,2,0,0
Pilkington,102,2,123,2018-11-24T15:00:00Z,False,4,7,0,0
Pilkington,102,2,131,2018-11-30T20:00:00Z,True,4,19,0,0
Pilkington,102,2,146,2018-12-04T19:45:00Z,False,4,18,0,0
Pilkington,102,2,153,2018-12-08T15:00:00Z,True,4,15,0,0
Pilkington,102,2,168,2018-12-15T15:00:00Z,False,4,17,0,0
Pilkington,102,2,172,2018-12-22T17:30:00Z,True,4,13,0,0
Pilkington,102,2,182,2018-12-26T15:00:00Z,False,4,6,0,0
Pilkington,102,2,194,2018-12-29T15:00:00Z,False,4,10,0,0
Pilkington,102,2,202,2019-01-01T17:30:00Z,True,4,16,0,0
Pilkington,102,2,212,2019-01-12T15:00:00Z,True,4,9,0,0
Pilkington,102,2,226,2019-01-19T15:00:00Z,False,4,14,0,0
Pilkington,102,2,230,2019-01-29T19:45:00Z,False,4,0,0,0
Pilkington,102,2,242,2019-02-02T17:30:00Z,True,4,1,0,0
Pilkington,102,2,256,2019-02-09T15:00:00Z,False,4,15,0,0
Pilkington,102,2,263,2019-02-22T19:45:00Z,True,4,17,0,0
Pilkington,102,2,271,2019-02-26T19:45:00Z,True,4,7,0,0
Pilkington,102,2,289,2019-03-02T15:00:00Z,False,4,19,0,0
Pilkington,102,2,291,2019-03-09T15:00:00Z,True,4,18,0,0
Pilkington,102,2,313,2019-03-31T13:05:00Z,True,4,5,0,0
Pilkington,102,2,324,2019-04-03T18:45:00Z,False,4,12,0,0
Pilkington,102,2,331,2019-04-13T14:00:00Z,False,4,3,0,0
Pilkington,102,2,301,2019-04-16T18:45:00Z,False,4,2,0,0
Pilkington,102,2,342,2019-04-21T15:00:00Z,True,4,11,0,0
Pilkington,102,2,353,2019-04-27T14:00:00Z,False,4,8,0,0
Pilkington,102,2,362,2019-05-04T16:30:00Z,True,4,6,0,0
Pilkington,102,2,376,2019-05-12T14:00:00Z,False,4,13,0,0
Damour,103,2,1,2018-08-11T14:00:00Z,False,4,1,0,0
Damour,103,2,12,2018-08-18T11:30:00Z,True,4,14,0,0
Damour,103,2,23,2018-08-25T14:00:00Z,False,4,9,0,0
Damour,103,2,32,2018-09-02T12:30:00Z,True,4,0,0,0
Damour,103,2,41,2018-09-15T14:00:00Z,False,4,5,0,0
Damour,103,2,53,2018-09-22T14:00:00Z,True,4,12,0,0
Damour,103,2,62,2018-09-30T15:00:00Z,True,4,3,0,0
Damour,103,2,78,2018-10-06T14:00:00Z,False,4,16,0,0
Damour,103,2,82,2018-10-20T14:00:00Z,True,4,8,4,1
Damour,103,2,95,2018-10-27T14:00:00Z,False,4,11,17,1
Damour,103,2,102,2018-11-03T15:00:00Z,True,4,10,0,0
Damour,103,2,111,2018-11-10T12:30:00Z,True,4,2,0,0
Damour,103,2,123,2018-11-24T15:00:00Z,False,4,7,0,0
Damour,103,2,131,2018-11-30T20:00:00Z,True,4,19,0,0
Damour,103,2,146,2018-12-04T19:45:00Z,False,4,18,0,0
Damour,103,2,153,2018-12-08T15:00:00Z,True,4,15,0,0
Damour,103,2,168,2018-12-15T15:00:00Z,False,4,17,0,0
Damour,103,2,172,2018-12-22T17:30:00Z,True,4,13,0,0
Damour,103,2,182,2018-12-26T15:00:00Z,False,4,6,0,0
Damour,103,2,194,2018-12-29T15:00:00Z,False,4,10,0,0
Damour,103,2,202,2019-01-01T17:30:00Z,True,4,16,0,0
Damour,103,2,212,2019-01-12T15:00:00Z,True,4,9,0,0
Damour,103,2,226,2019-01-19T15:00:00Z,False,4,14,0,0
Damour,103,2,230,2019-01-29T19:45:00Z,False,4,0,0,0
Damour,103,2,242,2019-02-02T17:30:00Z,True,4,1,0,0
Damour,103,2,256,2019-02-09T15:00:00Z,False,4,15,0,0
Damour,103,2,263,2019-02-22T19:45:00Z,True,4,17,0,0
Damour,103,2,271,2019-02-26T19:45:00Z,True,4,7,0,0
Damour,103,2,289,2019-03-02T15:00:00Z,False,4,19,0,0
Damour,103,2,291,2019-03-09T15:00:00Z,True,4,18,0,0
Damour,103,2,313,2019-03-31T13:05:00Z,True,4,5,0,0
Damour,103,2,324,2019-04-03T18:45:00Z,False,4,12,0,0
Damour,103,2,331,2019-04-13T14:00:00Z,False,4,3,0,0
Damour,103,2,301,2019-04-16T18:45:00Z,False,4,2,0,0
Damour,103,2,342,2019-04-21T15:00:00Z,True,4,11,0,0
Damour,103,2,353,2019-04-27T14:00:00Z,False,4,8,0,0
Damour,103,2,362,2019-05-04T16:30:00Z,True,4,6,0,0
Damour,103,2,376,2019-05-12T14:00:00Z,False,4,13,0,0
Ward,104,2,1,2018-08-11T14:00:00Z,False,4,1,28,1
Ward,104,2,12,2018-08-18T11:30:00Z,True,4,14,0,0
Ward,104,2,23,2018-08-25T14:00:00Z,False,4,9,31,1
Ward,104,2,32,2018-09-02T12:30:00Z,True,4,0,83,7
Ward,104,2,41,2018-09-15T14:00:00Z,False,4,5,76,2
Ward,104,2,53,2018-09-22T14:00:00Z,True,4,12,62,2
Ward,104,2,62,2018-09-30T15:00:00Z,True,4,3,19,1
Ward,104,2,78,2018-10-06T14:00:00Z,False,4,16,6,1
Ward,104,2,82,2018-10-20T14:00:00Z,True,4,8,0,0
Ward,104,2,95,2018-10-27T14:00:00Z,False,4,11,0,0
Ward,104,2,102,2018-11-03T15:00:00Z,True,4,10,11,1
Ward,104,2,111,2018-11-10T12:30:00Z,True,4,2,0,0
Ward,104,2,123,2018-11-24T15:00:00Z,False,4,7,5,1
Ward,104,2,131,2018-11-30T20:00:00Z,True,4,19,0,0
Ward,104,2,146,2018-12-04T19:45:00Z,False,4,18,0,0
Ward,104,2,153,2018-12-08T15:00:00Z,True,4,15,0,0
Ward,104,2,168,2018-12-15T15:00:00Z,False,4,17,0,0
Ward,104,2,172,2018-12-22T17:30:00Z,True,4,13,0,0
Ward,104,2,182,2018-12-26T15:00:00Z,False,4,6,0,0
Ward,104,2,194,2018-12-29T15:00:00Z,False,4,10,0,0
Ward,104,2,202,2019-01-01T17:30:00Z,True,4,16,0,0
Ward,104,2,212,2019-01-12T15:00:00Z,True,4,9,0,0
Ward,104,2,226,2019-01-19T15:00:00Z,False,4,14,1,1
Ward,104,2,230,2019-01-29T19:45:00Z,False,4,0,0,0
Ward,104,2,242,2019-02-02T17:30:00Z,True,4,1,0,0
Ward,104,2,256,2019-02-09T15:00:00Z,False,4,15,0,0
Ward,104,2,263,2019-02-22T19:45:00Z,True,4,17,0,0
Ward,104,2,271,2019-02-26T19:45:00Z,True,4,7,9,1
Ward,104,2,289,2019-03-02T15:00:00Z,False,4,19,0,0
Ward,104,2,291,2019-03-09T15:00:00Z,True,4,18,0,0
Ward,104,2,313,2019-03-31T13:05:00Z,True,4,5,0,0
Ward,104,2,324,2019-04-03T18:45:00Z,False,4,12,0,0
